Chiller Loading Chiller,Consumption Chiller Actual,Consumption Chiller Predicted,Consumption Chiller error,Consumption Chiller abs error
56.53333333,67.29946977190481,67.29857,-0.001338860947830462,0.001338860947830462
25.7,21.340742,21.33819,-0.011957978146435611,0.011957978146435611
64.4,81.704228,81.71004,0.007110074456993805,0.007110074456993805
60.8,74.977052,74.97661,-0.0005918125892879539,0.0005918125892879539
61.2,75.713252,75.71566,0.003180546537410174,0.003180546537410174
71.66666667,95.97804445120521,95.973305,-0.004938319692959053,0.004938319692959053
30.06666667,26.83246578209802,26.8311,-0.00508830698572121,0.00508830698572121
35.86666667,34.645723115771624,34.651485,0.016632146266237255,0.016632146266237255
70.33333333,93.28937777109523,93.28498,-0.004713288130444816,0.004713288130444816
72.6,97.87872799999998,97.88377,0.005155158647910117,0.005155158647910117
39.46666667,39.79312311598282,39.792274,-0.00213263201959089,0.00213263201959089
33.46666667,31.340843115630825,31.35556,0.04695849135025226,0.04695849135025226
59.33333333,72.30174443840723,72.297226,-0.006249484426531428,0.006249484426531428
50.4,56.82426799999999,56.81836,-0.010398066192404526,0.010398066192404526
42.66666667,44.56007778283721,44.551815,-0.018542943121633796,0.018542943121633796
24.93333333,20.411179107092025,20.412489,0.006417220088230041,0.006417220088230041
60.86666667,75.09955645057163,75.10561,0.008065637416186974,0.008065637416186974
43.93333333,46.49678577264403,46.49838,0.0034260024464210117,0.0034260024464210117
33.2,30.979892,30.984901,0.016169934429263694,0.016169934429263694
57.86666667,69.66429645039563,69.66744,0.0045157584903749775,0.0045157584903749775
41.86666667,43.35144311612362,43.3475,-0.009096049469326444,0.009096049469326444
39.2,39.404012,39.405926,0.004856740812129189,0.004856740812129189
78.8,110.89389199999998,110.88778,-0.00551226406602805,0.00551226406602805
60.2,73.878032,73.873184,-0.006561890953513875,0.006561890953513875
51.66666667,58.933377783365216,58.94082,0.012626127223234956,0.012626127223234956
62.6,78.312128,78.31145,-0.0008694137966903328,0.0008694137966903328
68.93333333,90.49995243784402,90.50319,0.0035764096917838607,0.0035764096917838607
28.86666667,25.289849782027623,25.28365,-0.024517098760908924,0.024517098760908924
26.86666667,22.775143115243623,22.776863,0.007552017970668595,0.007552017970668595
60.2,73.878032,73.873184,-0.006561890953513875,0.006561890953513875
39.6,39.988147999999995,39.993298,0.01287775794043153,0.01287775794043153
58.0,69.90249999999999,69.902435,-9.25535790768567e-05,9.25535790768567e-05
64.86666667,82.59296978413961,82.593285,0.0003811738393770861,0.0003811738393770861
56.46666667,67.18204978364683,67.17976,-0.003402679300320996,0.003402679300320996
71.53333333,95.70776977102483,95.71577,0.00835578525399263,0.00835578525399263
49.8,55.835072,55.839176,0.00735053763075459,0.00735053763075459
28.26666667,24.528045781992425,24.531206,0.012884634255454582,0.012884634255454582
62.4,77.93874799999999,77.93852,-0.00028953651244462104,0.00028953651244462104
71.2,95.033452,95.03754,0.004298087681538783,0.004298087681538783
48.86666667,54.308916449867624,54.30634,-0.004745419573943031,0.004745419573943031
24.73333333,20.17038577377042,20.17347,0.015288600432331045,0.015288600432331045
41.86666667,43.35144311612362,43.3475,-0.009096049469326444,0.009096049469326444
70.86666667,94.36108978449163,94.36113,4.236518532542469e-05,4.236518532542469e-05
46.53333333,50.56060310582482,50.558567,-0.004026966809346805,0.004026966809346805
45.26666667,48.565932449656415,48.56802,0.00429811018064542,0.00429811018064542
68.66666667,89.97254445102921,89.97301,0.0005143248110333638,0.0005143248110333638
54.0,62.8925,62.898422,0.009416450627561641,0.009416450627561641
59.93333333,73.39161243837204,73.38684,-0.006501584991803591,0.006501584991803591
25.73333333,21.38139244037842,21.383305,0.008943082515218437,0.008943082515218437
81.13333333,115.96728977046162,115.96938,0.0018052239460096188,0.0018052239460096188
74.46666667,101.72608978470281,101.73032,0.004162164111546671,0.004162164111546671
56.2,66.713152,66.70407,-0.013611941282760543,0.013611941282760543
27.4,23.438848,23.445074,0.02656308629544554,0.02656308629544554
48.26666667,53.33591244983242,53.331367,-0.008521382587978327,0.008521382587978327
22.875,17.966675000000002,17.96744,0.004255943235215425,0.004255943235215425
38.53333333,38.43670977296082,38.434505,-0.0057349089642524135,0.0057349089642524135
28.13333333,24.359616440237616,24.358181,-0.005892705598539786,0.005892705598539786
22.0,16.9501,16.950773,0.003971888872296513,0.003971888872296513
28.26666667,24.528045781992425,24.531206,0.012884634255454582,0.012884634255454582
27.13333333,23.106369773629623,23.106806,0.001887045720508523,0.001887045720508523
25.0,20.4916,20.491232,-0.0017962563442450719,0.0017962563442450719
51.46666667,58.59848311668682,58.599094,0.0010431570064732554,0.0010431570064732554
35.4,33.99516799999999,34.00377,0.02530042180831405,0.02530042180831405
56.93333333,68.00563243854802,68.00633,0.00102926608843829,0.00102926608843829
43.53333333,45.88214310600081,45.892624,0.02284286359981695,0.02284286359981695
67.66666667,88.00591111763721,88.006485,0.0006520786013840684,0.0006520786013840684
72.4,97.47014800000001,97.47183,0.0017279910056319065,0.0017279910056319065
27.8,23.939912,23.944899,0.02082967283538908,0.02082967283538908
59.13333333,71.93986310508562,71.950165,0.014319862996133166,0.014319862996133166
37.8,37.38171199999999,37.373917,-0.020853443051058414,0.020853443051058414
37.73333333,37.28627243967442,37.296303,0.0269009345248028,0.0269009345248028
47.86666667,52.690763116475615,52.68979,-0.0018490871238411467,0.0018490871238411467
63.86666667,80.69321645074763,80.69268,-0.0006643580272150132,0.0006643580272150132
71.4,95.437808,95.43172,-0.00638225162787841,0.00638225162787841
77.86666667,108.89136311823562,108.8862,-0.004741576297594648,0.004741576297594648
48.53333333,53.76757643904081,53.769432,0.0034512041516107737,0.0034512041516107737
26.26666667,22.03445911520842,22.03239,-0.009387662820236911,0.009387662820236911
75.46666667,103.81240311809482,103.810234,-0.00208939221658763,0.00208939221658763
25.46666667,21.056736448494817,21.056515,-0.0010529100989847614,0.0010529100989847614
81.93333333,117.728799103748,117.732025,0.002740232433297358,0.002740232433297358
58.46666667,70.73867645043083,70.730774,-0.011171434137756151,0.011171434137756151
65.8,84.381952,84.38442,0.0029275244143385747,0.0029275244143385747
59.86666667,73.27020311717962,73.27191,0.002331785420873354,0.002331785420873354
56.4,67.064708,67.07482,0.015080170285648243,0.015080170285648243
59.66666667,72.90644445050121,72.90363,-0.0038560827463467685,0.0038560827463467685
27.86666667,24.02369644863562,24.02584,0.008925814752570843,0.008925814752570843
68.6,89.84088799999999,89.84233,0.0016060979018762257,0.0016060979018762257
73.93333333,100.620585770884,100.62221,0.001611867695990027,0.001611867695990027
54.06666667,63.00702578350601,63.002678,-0.006900605085660869,0.006900605085660869
46.14285714,49.94269387303954,49.94009,-0.005213362344444838,0.005213362344444838
24.8,20.250572,20.2496,-0.004802546875657961,0.004802546875657961
55.0,64.6186,64.621574,0.0046030119121553935,0.0046030119121553935
38.6,38.533088,38.529438,-0.009472329861471823,0.009472329861471823
51.06666667,57.930805783330015,57.928215,-0.00447215680761713,0.00447215680761713
36.6,35.675768,35.672405,-0.009425885604133459,0.009425885604133459
72.26666667,97.19815245124043,97.19581,-0.002411610238246715,0.002411610238246715
33.06666667,30.799885782274018,30.801077,0.003867244094631357,0.003867244094631357
36.53333333,35.581736439744816,35.58136,-0.0010583420070114653,0.0010583420070114653
29.4,25.972327999999997,25.972656,0.001263845120093137,0.001263845120093137
48.33333333,53.443711105719224,53.43811,-0.010479725379932773,0.010479725379932773
58.66666667,71.09821111710922,71.10182,0.005078583902623519,0.005078583902623519
57.53333333,69.07015643851281,69.07225,0.003031595418479623,0.003031595418479623
30.26666667,27.092032448776422,27.096432,0.016238292234553805,0.016238292234553805
23.0,18.113,18.112896,-0.000574363296128031,0.000574363296128031
41.33333333,42.55194443946322,42.554222,0.005352675419131171,0.005352675419131171
72.2,97.06227200000001,97.061066,-0.0012428373527895683,0.0012428373527895683
51.66666667,58.933377783365216,58.94082,0.012626127223234956,0.012626127223234956
57.42857143,68.88383061478437,68.84019,-0.06335818092714933,0.06335818092714933
63.46666667,79.93824311739083,79.941895,0.004567793482541194,0.004567793482541194
36.13333333,35.019189773101616,35.01367,-0.015756784030034398,0.015756784030034398
65.33333333,83.48554443805521,83.49719,0.013952049825737516,0.013952049825737516
48.73333333,54.09214577236242,54.095215,0.005673783769817836,0.005673783769817836
85.4,125.49216800000002,125.494,0.0014624784380302433,0.0014624784380302433
30.2,27.005432,27.000053,-0.01991671245355469,0.01991671245355469
48.0,52.905499999999996,52.903828,-0.0031609809257417357,0.0031609809257417357
60.86666667,75.09955645057163,75.10561,0.008065637416186974,0.008065637416186974
59.8,73.148872,73.153435,0.006237626491316943,0.006237626491316943
55.33333333,65.19787777197523,65.20177,0.0059652183953148976,0.0059652183953148976
63.8,80.56719199999999,80.56663,-0.0007006543787516274,0.0007006543787516274
30.6,27.526207999999997,27.52336,-0.010349050962421752,0.010349050962421752
31.0,28.049799999999998,28.05024,0.001567080650427547,0.001567080650427547
63.0,79.06099999999999,79.05737,-0.0045875376291633525,0.0045875376291633525
77.2,107.47037200000001,107.468735,-0.0015234513090494192,0.0015234513090494192
47.66666667,52.36924444979722,52.372093,0.005439740283255055,0.005439740283255055
62.33333333,77.81444443823122,77.81587,0.0018348189232729128,0.0018348189232729128
66.8,86.31573199999998,86.3128,-0.0033996741327108884,0.0033996741327108884
42.53333333,44.35785643939282,44.35371,-0.009347306576766698,0.009347306576766698
49.06666667,54.63465911654601,54.641384,0.012309051284647935,0.012309051284647935
73.86666667,100.48274978466762,100.483574,0.0008201695399128245,0.0008201695399128245
60.4,74.243668,74.23983,-0.0051694413995760575,0.0051694413995760575
26.8,22.692532,22.690275,-0.00994515613884664,0.00994515613884664
69.2,91.028612,91.025,-0.003966306902591428,0.003966306902591428
39.6,39.988147999999995,39.993298,0.01287775794043153,0.01287775794043153
48.0,52.905499999999996,52.903828,-0.0031609809257417357,0.0031609809257417357
44.26666667,47.01113911626442,47.004547,-0.01402220249862259,0.01402220249862259
24.0,19.2935,19.293282,-0.001132219785007378,0.001132219785007378
32.46666667,29.993729782238823,29.99018,-0.011838208768811745,0.011838208768811745
49.0,54.525999999999996,54.525642,-0.0006558430482063572,0.0006558430482063572
54.8,64.27197199999999,64.26632,-0.008795008028767579,0.008795008028767579
25.0,20.4916,20.491232,-0.0017962563442450719,0.0017962563442450719
56.46666667,67.18204978364683,67.17976,-0.003402679300320996,0.003402679300320996
67.6,87.87542799999999,87.8779,0.002812128461997115,0.002812128461997115
55.73333333,65.89559243861842,65.896065,0.0007167697639246837,0.0007167697639246837
69.33333333,91.29341110448722,91.28989,-0.0038607713691523908,0.0038607713691523908
46.2,50.032952,50.0298,-0.006299018616649176,0.006299018616649176
65.46666667,83.7412697841748,83.73999,-0.001527979935224202,0.001527979935224202
62.73333333,78.56143910487442,78.56277,0.0016902999095997013,0.0016902999095997013
63.33333333,79.68721110483922,79.68661,-0.0007576422753498857,0.0007576422753498857
47.0,51.3026,51.300884,-0.0033443785964577403,0.0033443785964577403
59.06666667,71.81939245046601,71.8109,-0.011827757138760235,0.011827757138760235
28.53333333,24.865843106880824,24.869553,0.014918076205656201,0.014918076205656201
25.06666667,20.572099115138023,20.573595,0.007271653955557101,0.007271653955557101
64.0,80.9455,80.94255,-0.0036436130733741422,0.0036436130733741422
62.66666667,78.43674445067721,78.442,0.0067020783856383956,0.0067020783856383956
43.64285714,46.05015815887954,46.084587,0.07476399574925176,0.07476399574925176
40.0,40.5751,40.572956,-0.005283818881335921,0.005283818881335921
26.6,22.445168000000002,22.44408,-0.004845796729163825,0.004845796729163825
48.86666667,54.308916449867624,54.30634,-0.004745419573943031,0.004745419573943031
25.0,20.4916,20.491232,-0.0017962563442450719,0.0017962563442450719
25.6,21.218908,21.217646,-0.005949198037888802,0.005949198037888802
22.0,16.9501,16.950773,0.003971888872296513,0.003971888872296513
72.46666667,97.60626311791881,97.60102,-0.00537086941254986,0.00537086941254986
64.4,81.704228,81.71004,0.007110074456993805,0.007110074456993805
65.73333333,84.2536591046984,84.26022,0.007791096604264769,0.007791096604264769
52.85714286,60.941365310971555,60.96602,0.0404542393503262,0.0404542393503262
27.13333333,23.106369773629623,23.106806,0.001887045720508523,0.001887045720508523
66.6,85.927568,85.92888,0.0015254524365146344,0.0015254524365146344
59.66666667,72.90644445050121,72.90363,-0.0038560827463467685,0.0038560827463467685
74.06666667,100.89649245134602,100.89563,-0.0008549043802849217,0.0008549043802849217
60.33333333,74.12171110501522,74.119965,-0.002356266982791592,0.002356266982791592
54.06666667,63.00702578350601,63.002678,-0.006900605085660869,0.006900605085660869
30.13333333,26.91890977345362,26.91708,-0.006797630111735096,0.006797630111735096
64.0,80.9455,80.94255,-0.0036436130733741422,0.0036436130733741422
50.73333333,57.37655910557842,57.361015,-0.02709082941973209,0.02709082941973209
43.35714286,45.612301024779555,45.57142,-0.08962990608676746,0.08962990608676746
63.73333333,80.44124577148243,80.4405,-0.0009291494984681302,0.0009291494984681302
64.8,82.465772,82.46755,0.0021586956811518905,0.0021586956811518905
47.2,51.621772,51.61994,-0.0035455748675553823,0.0035455748675553823
80.13333333,113.78124310385363,113.78742,0.005430663397230822,0.005430663397230822
77.13333333,107.32870310402961,107.327866,-0.0007803163733982359,0.0007803163733982359
52.06666667,59.605279116722016,59.60333,-0.003272213328978174,0.003272213328978174
68.66666667,89.97254445102921,89.97301,0.0005143248110333638,0.0005143248110333638
74.93333333,102.69751243749201,102.70378,0.006104033378115637,0.006104033378115637
71.06666667,94.76427245117002,94.76205,-0.0023486036958899896,0.0023486036958899896
58.93333333,71.57868577176403,71.58585,0.010013881672796746,0.010013881672796746
30.06666667,26.83246578209802,26.8311,-0.00508830698572121,0.00508830698572121
76.4,105.775508,105.775795,0.00027131319487888015,0.00027131319487888015
37.0,36.2416,36.236904,-0.012957087195071096,0.012957087195071096
25.53333333,21.13778310705682,21.13722,-0.002662173055421427,0.002662173055421427
33.33333333,31.160211106599228,31.15956,-0.0020919521984875396,0.0020919521984875396
67.2,87.094172,87.0924,-0.002035041830389772,0.002035041830389772
49.46666667,55.288256449902825,55.287212,-0.001888426482754098,0.001888426482754098
55.0,64.6186,64.621574,0.0046030119121553935,0.0046030119121553935
65.8,84.381952,84.38442,0.0029275244143385747,0.0029275244143385747
74.86666667,102.55850311805962,102.55389,-0.004501532632633785,0.004501532632633785
64.86666667,82.59296978413961,82.593285,0.0003811738393770861,0.0003811738393770861
59.13333333,71.93986310508562,71.950165,0.014319862996133166,0.014319862996133166
22.73333333,17.801172440554424,17.801147,-0.00014032568364632942,0.00014032568364632942
25.0,20.4916,20.491232,-0.0017962563442450719,0.0017962563442450719
58.6,70.978288,70.982086,0.005351188014873979,0.005351188014873979
52.93333333,61.07072577211602,61.074295,0.0058444889661386605,0.0058444889661386605
54.6,63.926047999999994,63.927692,0.0025723681997105374,0.0025723681997105374
26.66666667,22.527544448565223,22.526878,-0.0029567875591147794,0.0029567875591147794
71.6,95.842868,95.84451,0.0017162878025825234,0.0017162878025825234
23.53333333,18.740409773840824,18.741787,0.007348734434866969,0.007348734434866969
30.46666667,27.352303115454816,27.355265,0.010827418184757166,0.010827418184757166
75.26666667,103.39373245141643,103.38743,-0.006097243590642206,0.006097243590642206
70.93333333,94.49540577106002,94.496574,0.0012367064683324678,0.0012367064683324678
53.53333333,62.09300977208081,62.08834,-0.007519385548560849,0.007519385548560849
48.0,52.905499999999996,52.903828,-0.0031609809257417357,0.0031609809257417357
67.0,86.7046,86.70082,-0.004358565922034964,0.004358565922034964
35.0,33.440599999999996,33.44429,0.011034972855798558,0.011034972855798558
30.0,26.7461,26.745985,-0.00042985284609249055,0.00042985284609249055
48.06666667,53.012985783154015,53.012558,-0.0008069716301726175,0.0008069716301726175
24.33333333,19.69091110712722,19.69243,0.007716194950723532,0.007716194950723532
24.92307692,20.39881360575808,20.408272,0.046366342550591015,0.046366342550591015
27.26666667,23.27245244860042,23.276201,0.016108313366657044,0.016108313366657044
47.46666667,52.04842978311882,52.04761,-0.0015726632867989576,0.0015726632867989576
68.4,89.446388,89.44295,-0.0038465637144413215,0.0038465637144413215
24.0,19.2935,19.293282,-0.001132219785007378,0.001132219785007378
78.2,109.604792,109.60946,0.004257955564424977,0.004257955564424977
56.4,67.064708,67.07482,0.015080170285648243,0.015080170285648243
60.4,74.243668,74.23983,-0.0051694413995760575,0.0051694413995760575
61.64285714,76.53161530083155,76.57524,0.057003615909785664,0.057003615909785664
33.93333333,31.97551910656403,31.973808,-0.005350399423098052,0.005350399423098052
64.73333333,82.3386524380904,82.34258,0.004773292287322198,0.004773292287322198
36.33333333,35.30011110642322,35.302044,0.005475360589861766,0.005475360589861766
60.0,73.5131,73.51929,0.008416335829948217,0.008416335829948217
24.93333333,20.411179107092025,20.412489,0.006417220088230041,0.006417220088230041
63.0,79.06099999999999,79.05737,-0.0045875376291633525,0.0045875376291633525
46.33333333,50.24377777250322,50.245243,0.0029163810356345617,0.0029163810356345617
30.06666667,26.83246578209802,26.8311,-0.00508830698572121,0.00508830698572121
30.66666667,27.613277782133224,27.59838,-0.05395464862569866,0.05395464862569866
39.13333333,39.30692977292561,39.314835,0.020110504296862626,0.020110504296862626
68.26666667,89.18377911767243,89.18476,0.001101018257542285,0.001101018257542285
27.0,22.940599999999996,22.941338,0.0032151968528391682,0.0032151968528391682
56.86666667,67.88774311700361,67.88849,0.0010983610492926615,0.0010983610492926615
26.06666667,21.788972448530025,21.790998,0.009298328946285234,0.009298328946285234
53.6,62.206988,62.191303,-0.025213802067019363,0.025213802067019363
65.8,84.381952,84.38442,0.0029275244143385747,0.0029275244143385747
76.0,104.9323,104.93139,-0.0008683170191915722,0.0008683170191915722
69.93333333,92.48887910445201,92.48743,-0.0015702932650640464,0.0015702932650640464
27.53333333,23.605556440272828,23.614979,0.03991581403393627,0.03991581403393627
59.4,72.42252799999999,72.430176,0.010559947935005002,0.010559947935005002
67.8,88.267112,88.26619,-0.0010450379351766392,0.0010450379351766392
48.33333333,53.443711105719224,53.43811,-0.010479725379932773,0.010479725379932773
71.93333333,96.51953243766802,96.528854,0.00965807874710596,0.00965807874710596
33.6,31.521788,31.521952,0.0005192453392499682,0.0005192453392499682
64.26666667,81.45100578410442,81.4521,0.0013466709438745598,0.0013466709438745598
60.26666667,73.99983245053642,74.00029,0.0006181993129195407,0.0006181993129195407
70.13333333,92.88877643777361,92.89244,0.003944887924406624,0.003944887924406624
34.8,33.16437199999999,33.16296,-0.004257422723875804,0.004257422723875804
33.6,31.521788,31.521952,0.0005192453392499682,0.0005192453392499682
30.86666667,27.874956448811623,27.875994,0.0037211890464354277,0.0037211890464354277
54.33333333,63.465911105367226,63.445774,-0.03172888665326772,0.03172888665326772
47.53333333,52.155289772432816,52.15388,-0.0027009713509709445,0.0027009713509709445
25.0,20.4916,20.491232,-0.0017962563442450719,0.0017962563442450719
48.0,52.905499999999996,52.903828,-0.0031609809257417357,0.0031609809257417357
63.66666667,80.31537778406921,80.31935,0.004947262067959457,0.004947262067959457
47.4,51.941647999999994,51.940647,-0.001926921448185426,0.001926921448185426
52.6,60.505528,60.510082,0.007526989720755224,0.007526989720755224
59.26666667,72.18103911714442,72.17868,-0.0032677518242974386,0.0032677518242974386
60.2,73.878032,73.873184,-0.006561890953513875,0.006561890953513875
71.06666667,94.76427245117002,94.76205,-0.0023486036958899896,0.0023486036958899896
36.8,35.95833199999999,35.96098,0.007362581973853381,0.007362581973853381
48.86666667,54.308916449867624,54.30634,-0.004745419573943031,0.004745419573943031
44.93333333,48.04571243925203,48.051773,0.012614303606584939,0.012614303606584939
34.46666667,32.70555644902282,32.707603,0.006258892339019668,0.006258892339019668
55.06666667,64.73429911689801,64.73543,0.0017436499084656021,0.0017436499084656021
56.26666667,66.8302591169684,66.8364,0.009193105307652402,0.009193105307652402
21.8,16.719632,16.7224,0.016559367354511207,0.016559367354511207
25.73333333,21.38139244037842,21.383305,0.008943082515218437,0.008943082515218437
56.66666667,67.53454445032521,67.52752,-0.01040241599047513,0.01040241599047513
45.53333333,48.983516439216814,48.98065,-0.005848056563310435,0.005848056563310435
60.93333333,75.22213910498003,75.22071,-0.0018988433491709858,0.0018988433491709858
28.06666667,24.27551911531402,24.274508,-0.004167131199978665,0.004167131199978665
60.93333333,75.22213910498003,75.22071,-0.0018988433491709858,0.0018988433491709858
47.6,52.26222799999999,52.25902,-0.0061349106027208024,0.0061349106027208024
48.66666667,53.983877783189214,53.980026,-0.007134608016666722,0.007134608016666722
70.8,94.226852,94.23052,0.003895021094119661,0.003895021094119661
52.26666667,59.94228578340042,59.93598,-0.010516837704387988,0.010516837704387988
23.8,19.055991999999996,19.055193,-0.00419318297520777,0.00419318297520777
75.86666667,104.65185645145162,104.64639,-0.005220766617294561,0.005220766617294561
36.6,35.675768,35.672405,-0.009425885604133459,0.009425885604133459
80.13333333,113.78124310385363,113.78742,0.005430663397230822,0.005430663397230822
50.2,56.493832000000005,56.49907,0.009270417108867368,0.009270417108867368
23.46666667,18.66170978171082,18.665058,0.01794237674187171,0.01794237674187171
25.0,20.4916,20.491232,-0.0017962563442450719,0.0017962563442450719
85.2,125.03853199999999,125.34754,0.24713166744635318,0.24713166744635318
70.6,93.824608,93.82638,0.001886358696373091,0.001886358696373091
51.46666667,58.59848311668682,58.599094,0.0010431570064732554,0.0010431570064732554
29.0,25.46,25.46194,0.00762280196723693,0.00762280196723693
26.73333333,22.60999910698642,22.609316,-0.0030218258338088554,0.0030218258338088554
66.6,85.927568,85.92888,0.0015254524365146344,0.0015254524365146344
45.23076923,48.509814791697124,48.477474,-0.06666811487430228,0.06666811487430228
46.93333333,51.19636577246803,51.195793,-0.0011184790246706016,0.0011184790246706016
46.33333333,50.24377777250322,50.245243,0.0029163810356345617,0.0029163810356345617
58.46666667,70.73867645043083,70.730774,-0.011171434137756151,0.011171434137756151
64.13333333,81.19809643812562,81.1999,0.0022184362277959616,0.0022184362277959616
62.4,77.93874799999999,77.93852,-0.00028953651244462104,0.00028953651244462104
71.66666667,95.97804445120521,95.973305,-0.004938319692959053,0.004938319692959053
36.8,35.95833199999999,35.96098,0.007362581973853381,0.007362581973853381
35.6,34.273508,34.27694,0.010011791293275582,0.010011791293275582
68.6,89.84088799999999,89.84233,0.0016060979018762257,0.0016060979018762257
60.26666667,73.99983245053642,74.00029,0.0006181993129195407,0.0006181993129195407
53.06666667,61.29735245011401,61.299065,0.0027932464421694023,0.0027932464421694023
58.0,69.90249999999999,69.902435,-9.25535790768567e-05,9.25535790768567e-05
61.14285714,75.60790815799955,75.59617,-0.015527000044237658,0.015527000044237658
57.73333333,69.42640577183442,69.42399,-0.003482003025208049,0.003482003025208049
64.6,82.08464799999999,82.08376,-0.0010780060132479683,0.0010780060132479683
73.13333333,98.97171643759764,98.971176,-0.0005459035734097021,0.0005459035734097021
79.53333333,112.47806310388884,112.47804,-1.8226976189617224e-05,1.8226976189617224e-05
73.33333333,99.38287777091922,99.38698,0.004125839970433976,0.004125839970433976
59.93333333,73.39161243837204,73.38684,-0.006501584991803591,0.006501584991803591
27.4,23.438848,23.445074,0.02656308629544554,0.02656308629544554
34.13333333,32.24869643988562,32.245693,-0.009312727117851392,0.009312727117851392
62.13333333,77.44200310490962,77.441536,-0.0006032323336892468,0.0006032323336892468
72.46666667,97.60626311791881,97.60102,-0.00537086941254986,0.00537086941254986
53.33333333,61.751544438759225,61.758892,0.011898683075422243,0.011898683075422243
33.8,31.793791999999996,31.779196,-0.04590900788913554,0.04590900788913554
71.66666667,95.97804445120521,95.973305,-0.004938319692959053,0.004938319692959053
38.8,38.82269199999999,38.82612,0.008825944471578452,0.008825944471578452
62.06666667,77.31801245064202,77.31647,-0.0019984547413865066,0.0019984547413865066
48.8,54.20049199999999,54.202076,0.0029224056710836217,0.0029224056710836217
25.93333333,21.62570577370002,21.627464,0.008131622394089917,0.008131622394089917
73.93333333,100.620585770884,100.62221,0.001611867695990027,0.001611867695990027
61.4,76.082408,76.081184,-0.0016082729570936751,0.0016082729570936751
46.2,50.032952,50.0298,-0.006299018616649176,0.006299018616649176
49.0,54.525999999999996,54.525642,-0.0006558430482063572,0.0006558430482063572
63.06666667,79.186085784034,79.190025,0.004975047720608599,0.004975047720608599
60.2,73.878032,73.873184,-0.006561890953513875,0.006561890953513875
75.73333333,104.37172577077841,104.37349,0.0016897383763437458,0.0016897383763437458
29.93333333,26.659812440132022,26.657574,-0.00839743410002416,0.00839743410002416
66.53333333,85.79833643798483,85.80215,0.004441197573822767,0.004441197573822767
44.13333333,46.80516310596562,46.83677,0.06752673410566337,0.06752673410566337
24.78571429,20.233382658217486,20.2496,0.08014872670357306,0.08014872670357306
66.8,86.31573199999998,86.3128,-0.0033996741327108884,0.0033996741327108884
26.86666667,22.775143115243623,22.776863,0.007552017970668595,0.007552017970668595
76.66666667,106.33921111816521,106.33799,-0.0011485048868252231,0.0011485048868252231
23.53333333,18.740409773840824,18.741787,0.007348734434866969,0.007348734434866969
40.73333333,41.658492439498424,41.65354,-0.01188443044166371,0.01188443044166371
67.93333333,88.52862577123601,88.52831,-0.0003536575066110046,0.0003536575066110046
41.2,42.352852000000006,42.34519,-0.018095261048453336,0.018095261048453336
52.86666667,60.957529783435625,60.96602,0.01392591424282804,0.01392591424282804
23.33333333,18.50454444051922,18.503633,-0.0049227981625748546,0.0049227981625748546
30.53333333,27.43921644009682,27.429686,-0.034734400912143686,0.034734400912143686
64.46666667,81.83095645078281,81.82773,-0.003944936535568538,0.003944936535568538
82.2,118.318472,118.32074,0.0019166458587718525,0.0019166458587718525
49.0,54.525999999999996,54.525642,-0.0006558430482063572,0.0006558430482063572
41.0,42.05479999999999,42.057,0.005229382955038839,0.005229382955038839
64.73333333,82.3386524380904,82.34258,0.004773292287322198,0.004773292287322198
44.86666667,47.94190311629962,47.93558,-0.013186604229902888,0.013186604229902888
80.26666667,114.07169911837643,114.06324,-0.00741557035818301,0.00741557035818301
40.33333333,41.066377772855226,41.069763,0.008243752972928571,0.008243752972928571
25.0,20.4916,20.491232,-0.0017962563442450719,0.0017962563442450719
28.4,24.696787999999998,24.698008,0.004938227668173279,0.004938227668173279
74.33333333,101.44924443752723,101.4493,5.740388993485311e-05,5.740388993485311e-05
25.13333333,20.65267644041362,20.652182,-0.0023958882464376534,0.0023958882464376534
52.73333333,60.73137243879442,60.730927,-0.0007342582665948822,0.0007342582665948822
55.26666667,65.08186578357642,65.08398,0.0032435487268758713,0.0032435487268758713
27.13333333,23.106369773629623,23.106806,0.001887045720508523,0.001887045720508523
77.26666667,107.61211911820044,107.61492,0.002604215628075347,0.002604215628075347
72.2,97.06227200000001,97.061066,-0.0012428373527895683,0.0012428373527895683
46.86666667,51.09020978308362,51.09218,0.003853109336011593,0.003853109336011593
73.28571429,99.28491837616149,99.243675,-0.04154019049664054,0.04154019049664054
41.33333333,42.55194443946322,42.554222,0.005352675419131171,0.005352675419131171
41.26666667,42.45235911608842,42.45884,0.015264877030199625,0.015264877030199625
52.13333333,59.71753643882962,59.713448,-0.00684701391361968,0.00684701391361968
48.46666667,53.65954311651082,53.66115,0.002998105056572907,0.002998105056572907
52.2,59.829872,59.83568,0.009704350672747187,0.009704350672747187
74.53333333,101.86462977084884,101.86829,0.00359692207828905,0.00359692207828905
25.33333333,20.894877773735217,20.895422,0.0026045047125862137,0.0026045047125862137
35.2,33.717532000000006,33.720406,0.008522505779117048,0.008522505779117048
36.86666667,36.05267644916362,36.05118,-0.004145755871514692,0.004145755871514692
34.86666667,33.25636978237962,33.24936,-0.021080627759802305,0.021080627759802305
65.93333333,84.63877243802001,84.63467,-0.004851198842617458,0.004851198842617458
73.46666667,99.65737645131081,99.65787,0.0004926683275217836,0.0004926683275217836
54.53333333,63.810896438688815,63.820374,0.014851846622372988,0.014851846622372988
